RSSI_WIFI,SINR_WIFI,throughput_WIFI,latency_WIFI,RSRP_5G,SINR_5G,throughput_5G,latency_5G
0.37071007056682637,0.3338367196490219,0.3079130991189363,0.5957736390791266,0.3152180879961317,0.37748806577630845,0.2695738936827622,0.7068170940859011
0.5397939880595147,0.5176311188144668,0.6005641430481776,0.5347045283127179,0.2910456248859101,0.6288498789713738,0.5180382069468775,0.35124718979436875
0.38406360341842827,0.3768920045736386,0.35666273018834715,0.719031196125351,0.36701903477316744,0.6181190798501884,0.49321406526735057,0.43594101849409683
0.31981301261412665,0.6779350464383439,0.6094021544562309,0.6208525597920971,0.7453748661434081,0.4786649022521797,0.581257660357222,0.4558370700256924
0.6864947841058726,0.647980682966285,0.8352498726396803,0.06293236881747455,0.798774365848046,0.6671378629347968,0.7533073130661532,0.30751523505924916
0.4709892303464125,0.5351201949507424,0.5725152821654462,0.4620606797039162,0.5254154755573945,0.635728458769698,0.6277270168088757,0.37571300376819594
0.5083593456125213,0.6259261392571773,0.6808292838536091,0.2532989631565552,0.5177867079437972,0.5073136324871764,0.478787090369186,0.4029097617473816
0.31822745280812315,0.4704199740404331,0.3874575877324583,0.679441579725993,0.4517349513150093,0.4935467430255837,0.43651090805891823,0.5706992086802176
0.43039538135740707,0.5544760644700919,0.5610333084830859,0.4139688286618972,0.3703155276909291,0.678938094938158,0.5820192870276876,0.358036626586111
0.5138882520614941,0.6399281975010458,0.699563419424016,0.37188099997919033,0.684696262252523,0.5733390741290331,0.6310660335517889,0.42817558201125805
0.35310670322764504,0.4920993223631992,0.4095477580143667,0.613949948354749,0.7525357805327406,0.6725261806266594,0.7372497472614133,0.34180887676495364
0.5476234593740037,0.43203234603307133,0.5390591544977735,0.3291866009473734,0.3759052755902399,0.25345038185860674,0.16597637780093422,0.8394438832952049
0.4232277726978829,0.25814453904348766,0.31076549654178076,0.6390409118753759,0.4862377366896429,0.5570420379775793,0.5290675681832402,0.5098764176561563
0.46259064582015175,0.4526735169410457,0.5047615231485506,0.5469699053815422,0.4362796096486916,0.352500995996716,0.27091863776941033,0.7307134885495243
0.42309170803082874,0.5614325723421442,0.5839835730985675,0.43110543010792646,0.4403123292941833,0.5418745812256736,0.4691946445486759,0.4344902635461312
0.7357554861096649,0.5760940606294418,0.8239231944757804,0.32844467137882716,0.6589336044104759,0.6321430115596652,0.6801914243028413,0.32184004381568543
0.4980358436420035,0.5231553644963703,0.5328189314286441,0.4261465196455425,0.31893523027361925,0.7572821822566174,0.6402753568097538,0.34510245836981857
0.3649919053435957,0.39770767314697075,0.3972656949144009,0.5365231957320005,0.5610069862411802,0.43051982280669626,0.42566816305952504,0.6213852293048674
0.6045565089229308,0.2254889178207672,0.38113372111455446,0.5821702016808634,0.596637680818483,0.4808603468931903,0.4900376341065147,0.5618434076922034
0.34420706064991136,0.4032363421440115,0.3652278991891885,0.6236509868351863,0.47816435595565077,0.5333623539618593,0.5238413604675576,0.5206050235324098
0.5263669784109976,0.42613492681265486,0.4769024463116781,0.550884215330077,0.6190735326323302,0.42608159107314464,0.4633597559908777,0.4436603470168332
0.25007270538250714,0.4251050980367605,0.25772423604684247,0.5745039423528915,0.5176109890811698,0.6644541788650602,0.6521468554763884,0.42649830868422867
0.3305304967032653,0.5368548240354527,0.45062490993757653,0.5634207472624506,0.6631833517677588,0.536467078031041,0.5079438176355903,0.43392479320755206
0.5248377501296351,0.7008673827758826,0.7488845598679806,0.4377525574778025,0.29031783140040734,0.559906760774604,0.39678709758803954,0.5185902241522824
0.593844034662159,0.47746671827236126,0.5540518817694686,0.37172477706963236,0.450039649955025,0.62071348824838,0.5363759077073963,0.5816057879351313
0.5215896764109346,0.43664581479115433,0.5041209584553004,0.47585637147285875,0.4877384402764726,0.536269728497667,0.5017564320775938,0.39476985698391176
0.48502071181961204,0.431548312555258,0.5087037029914281,0.5708574545341036,0.1337849179655779,0.44524228875044464,0.2737178417199148,0.583930976724442
0.46139171858636896,0.4775693598913845,0.5367101752413618,0.5763360602218579,0.34969849444531276,0.5373304894281525,0.4386285366194677,0.5860792653422704
0.3113760979053548,0.36327709824914506,0.3057944336482483,0.5466492246909576,0.3867699783536105,0.44052604691503805,0.35092301959030064,0.5605347107129324
0.4080397210750445,0.477067143052427,0.4733463552637036,0.6076626704565251,0.6265786825850408,0.5582009889593986,0.5463407575930526,0.3807028187167931
0.44106525223346815,0.5167306762268246,0.5105757360433162,0.4077516421647187,0.4013010940878894,0.6666971925777838,0.58667933843364,0.393200968200192
0.634444155081331,0.4878029044062807,0.6513595307417493,0.41286993835520946,0.386160218021776,0.4016172318897263,0.31751055657286803,0.6760855906113099
0.5435361605396514,0.5175380219536173,0.661293497318017,0.422667069524983,0.608785657396341,0.3579978448017206,0.38686738927349584,0.66858631594041
0.27512545588111426,0.5146834313426115,0.457305930909936,0.6147169726597863,0.2772908672729446,0.5510329407149603,0.40721079237678687,0.5540305679778628
0.5410472802679324,0.25007363144427186,0.3604374439270571,0.7073203618490316,0.215585238638907,0.45131294141641265,0.27174732349570385,0.733397024613127
0.4506919531906618,0.5390519196174209,0.5582016174168867,0.515421678830341,0.4482950544436408,0.548896516029849,0.5070386937963616,0.4876656975095044
0.4135084671578856,0.3821457536809694,0.3932252960935735,0.6567914581980692,0.30045822438472247,0.5841269375073699,0.5217646269386729,0.3475223392627609
0.5776896022839366,0.33117983953422614,0.4678341229691646,0.5541029301441365,0.3056343465071698,0.28338749362117166,0.14567725889761982,0.5902322888918701
0.6311158446327447,0.33014658338702724,0.5049987312870543,0.5103416377356045,0.5755664401947018,0.6292174041402194,0.6210543586830077,0.3688947788251531
0.6184105314417578,0.5146587177831464,0.6449240929592878,0.22842594029860597,0.6167467786554466,0.4022652858360859,0.41543452229243166,0.5983240337519737
0.3928302904112918,0.4359448170822548,0.4092279933392119,0.5893994521359838,0.6048898236360969,0.5422944974140336,0.5625904819340228,0.510552656427494
0.46035858642952077,0.2608622265295304,0.30558814798739875,0.7435563037083635,0.6484348118281249,0.46454515136070235,0.4867961702302219,0.6334923203192806
0.5419620201307135,0.5199969003142088,0.5931774137672038,0.35440664890606377,0.666450718458163,0.47765629359847006,0.5140061227402214,0.41934107771898854
0.6240503645239723,0.28993808621702216,0.41801050966199427,0.618316446114594,0.20777954963656153,0.7517677436904209,0.5404279028222676,0.3218496965203237
0.43870363650032296,0.4794212783683262,0.46172558605599234,0.5161394184612209,0.5588212828738901,0.5839882899794571,0.5316032907737387,0.45168859800020056
0.47610060432456214,0.49125956589220265,0.5477755874986986,0.33945643126170766,0.4254255147098205,0.6554382647916717,0.6097320052129748,0.4282076383816682
0.35879668455369707,0.5688891374582271,0.5448641413741463,0.3544462189230464,0.39577741150587564,0.563444266474576,0.45309962005021837,0.5921749679815365
0.3473460799322402,0.6763946320434665,0.5927462747056721,0.346461037863403,0.573794332995931,0.620694015087709,0.6470037348286057,0.288722592104379
0.6032799702722076,0.2989276091313533,0.4360424805847657,0.6360635746759049,0.26199356840596555,0.5959626102620972,0.4351745599396984,0.45996049196556954
0.6725549462721692,0.45635173880310465,0.6082480582498213,0.32594878741076294,0.25916058287946475,0.5760781328059519,0.47626133187636943,0.6176576180704896
0.4905806778979458,0.42949521855662115,0.4910606601180505,0.5605727723034313,0.5837522735914817,0.680149201247764,0.7126121702707576,0.2684633154630227
0.6276163043620996,0.5146836804725374,0.6644036878346192,0.2596228716201867,0.5639084650835209,0.5641233587163395,0.5424157922999728,0.4215682029262695
0.5458318117820025,0.4885206461578325,0.5514764115486009,0.33094733221467476,0.5161247206487092,0.8239219101983926,0.8094354858847156,0.2939774706428715
0.4175604116953703,0.42035223766174323,0.46383701680451106,0.5643553785307291,0.3777436058425365,0.6622538622557409,0.6061162356802212,0.3586836394397992
0.5458011797741936,0.40975222874520884,0.4540741271141763,0.42901122838024164,0.5987599267107826,0.40594235132760736,0.4019354635247424,0.5687816558985908
0.695717759854184,0.32870706739951544,0.5318119935944635,0.46147783456910463,0.5901129631401882,0.5234743423926179,0.5190791441061967,0.4809970896735585
0.4951909150707853,0.5811601466001365,0.5942998374543667,0.4508386157100548,0.5091245622499454,0.5934849245074254,0.5596968458333419,0.5699718283272881
0.699107786186171,0.517737440783346,0.7032916420501755,0.28236418598806723,0.3372618670227159,0.5504528300621532,0.4393884030177376,0.4787314528020803
0.1659721284750747,0.5727510860154852,0.4062299128933621,0.5790268357017985,0.43963049073357907,0.6288541855531091,0.6065651923597147,0.44370562800827895
0.604474659341972,0.4254089601921834,0.560875240566059,0.4853007820276656,0.6115553181088831,0.6422970524551994,0.7005329093215741,0.39040004526152283
0.5108462565459293,0.3838468448843378,0.4635890140262606,0.5787948086030619,0.6781643822454047,0.3790859438803666,0.3864387273003276,0.7446297956467178
0.46165881526411423,0.333282194684051,0.38884504723589763,0.6669991541594136,0.4530666721941188,0.7013761455850929,0.666095892478591,0.17290514188272055
0.5114468331456555,0.5057061188276507,0.563004391973194,0.4463638322024248,0.4635289913730698,0.48438601494697164,0.4159446276168876,0.47100188855736547
0.24651810254947848,0.33790363657697203,0.22226102372640189,0.7989756704537794,0.47550494354921624,0.47229255064624653,0.4589341587521401,0.5511186891306841
0.471766997480232,0.6844299757284464,0.6928867578211803,0.2812898174586429,0.534930462800931,0.4718998110964118,0.4558520792254533,0.5357967443623484
0.5452554756635495,0.30576991269696896,0.4192674410311614,0.5549636660668378,0.4184211422258233,0.6437079012678334,0.6022884959240768,0.43617451470264723
0.6880549625579051,0.4954778328276803,0.6731119421952824,0.2064295289156728,0.1035703535696626,0.5124267213681721,0.289322409651246,0.736602186228626
0.4337223925396131,0.6506215985131185,0.6075567592661283,0.4692985339845468,0.6598674571511121,0.46403629179501754,0.456510379273963,0.4303757970368396
0.3967448448210694,0.5345194281851505,0.5071837090527165,0.6274650442465888,0.7417979896274582,0.4932782913128382,0.5665912589384575,0.41860320526554173
0.435826346725978,0.48372246339937675,0.4736903691419134,0.5451712968070896,0.4141563005196278,0.3259818970614601,0.2305063644283432,0.6728333928943762
0.6163875050900544,0.3464586030883759,0.48672755629308706,0.5739869728359224,0.35232543384948123,0.4422368790365946,0.36104045557974235,0.5402514322668173
0.5416419236047549,0.29687698882631,0.3824256091548087,0.5412088745739256,0.47885182701588325,0.3937322314023381,0.3489479146114768,0.6741359244490848
0.4322584461128832,0.5550294370223973,0.5648399739524634,0.26487270174099176,0.4719911568157473,0.5121702194514944,0.4884911420664463,0.40563004522678514
0.5651512668105161,0.6433385608048485,0.7162380243395218,0.30819841537698145,0.633018650379422,0.6260860983484346,0.6608667332258383,0.41379002092790684
0.5121242465823502,0.40999842970304706,0.4666815671984288,0.4422671377277474,0.5049505756409212,0.6126219847492336,0.5853683789557466,0.47464500245014896
0.6231712136921533,0.3259944812230037,0.49686353890165036,0.5357945196874934,0.3896251912428963,0.6984070562332771,0.668660603030597,0.4470641788624603
0.4103064983951906,0.16774190855675647,0.20683692296771639,0.690013851671295,0.31805757152569525,0.6712176515198918,0.5949748791126562,0.3961809526632061
0.4580078892964444,0.34498523541351883,0.37440110484086486,0.5520636281875351,0.6153393933547371,0.48050739250507735,0.4932723852196458,0.44067855017384994
0.44979678223827624,0.44901165325091297,0.4785566294388869,0.5098783911187292,0.5791159808556046,0.5473496836887859,0.559690771110472,0.47840415496432853
0.3132881547890475,0.6544928348033575,0.5618462044638316,0.3676151623609403,0.6418717685685731,0.541048604707808,0.5254102239032722,0.4797312872121722
0.5374844082792302,0.5434024336458756,0.6243409194439389,0.3786405629081886,0.3657282501545174,0.28248842603743624,0.2037132163963154,0.6501115568208331
0.5330167534998806,0.49924790515442385,0.579945981670348,0.35443266072599244,0.7477527566339057,0.39645685248331286,0.4796423595576097,0.3567163324986613
0.5004070425022205,0.4146448836632741,0.49762275320174987,0.58637455231967,0.26016975539198506,0.5246048852400684,0.3692390354004415,0.5658277700257706
0.4698666364727112,0.39268496001513187,0.4141894907725031,0.595319784773485,0.5941008877061595,0.5239202204471267,0.5554591463139217,0.3809272781270614
0.3194222389879874,0.6312816799215306,0.5200405227681608,0.5336714229765918,0.23758981999346895,0.6075507496043535,0.519569184885436,0.5299563324264069
0.44616084313830595,0.4867294755533257,0.5206335508181739,0.4668651865088209,0.3899370925369079,0.6016089911662648,0.5357922763886676,0.47581469658893494
0.4560900571822043,0.21039927318123164,0.2541254693898163,0.8338230188196072,0.7099924624744096,0.3289109677562173,0.3783698364567127,0.6140820104433728
0.3975368718842096,0.38184285469735896,0.3721107422971075,0.6064285890122532,0.6106747304508007,0.608316201281461,0.6638656278068134,0.3838878662283871
0.4792060176622731,0.35968734160344473,0.4165747248010203,0.5979710721121354,0.4231643374454961,0.5668184123364669,0.4990922351985746,0.368038862542013
0.5512359127220103,0.39711203541789114,0.535674587373003,0.5969373490250851,0.42689163427325094,0.6211040514258499,0.5990792009366357,0.34264119059813436
0.7400756900587837,0.5301790437551935,0.7865354833161321,0.4480756471857783,0.5112095218671127,0.6752318118178048,0.6891735824735505,0.4654344831360706
0.5219986048975104,0.44975689838646576,0.5448699319936056,0.4125243910994698,0.5674957809846561,0.5275833305180091,0.5402783196908963,0.38507717733259184
0.5325701943037683,0.45342549931915854,0.5212846318909824,0.4983197206456429,0.6678724516180379,0.6970447146075663,0.7593558358898596,0.30908925928899467
0.4902703317972783,0.6202235690525219,0.6163874840908394,0.34228121650917154,0.43541286752637354,0.43647169298088717,0.38547024851391803,0.6382398002608125
0.2552836615763472,0.37909298329930063,0.29471280237679554,0.7163372099704868,0.27812465293421007,0.4295957427481623,0.28732939923676826,0.6769674490897664
0.4963773838199492,0.6862938749857328,0.718293003798485,0.36873486862923666,0.5188791465587999,0.5973532144374192,0.592938368628021,0.40808623130056954
0.5074295034174933,0.38211063315692234,0.4337980944722164,0.6391756329743539,0.43524996022033613,0.5000143668737154,0.45452551825042176,0.6801353681082147
0.813598792329357,0.4733480485220096,0.7626036058846778,0.3431456604420646,0.3204771230461183,0.5769540069659297,0.4387514041183546,0.5173158897786301
0.47524669971676614,0.4289111715329783,0.46573842720327985,0.593961721483603,0.5380306128342294,0.7882633160155348,0.8058861993210626,0.30715287306900607
0.5381758741486,0.4774535134407534,0.6144940147273498,0.3835491653869283,0.46850526084036614,0.5930476811508683,0.5792356951154185,0.4825079783197517
0.49533288485084936,0.5159844256813361,0.6164972174714796,0.4983457318904614,0.5392343203350931,0.5709170990727696,0.5773405866171073,0.4918499205981812
0.35085351480288385,0.5146939443490628,0.48887642300800804,0.6440360817247057,0.37576574181170685,0.4389346489697091,0.3288483533896675,0.5720039439735227
0.6453633220443269,0.37229596865501857,0.5821964330426648,0.31639682685022463,0.5637620747895498,0.3375413744680458,0.3181497391592344,0.6419809176870801
0.5955598040432073,0.3279316065864337,0.4596232815813076,0.6721417430832461,0.3182360532708137,0.5361678055956087,0.4411309364594008,0.5037011083008835
0.6005414218175559,0.7629509877538261,0.7974810846143433,0.24414456345816293,0.3848463780777267,0.6752323804395551,0.6375549908411942,0.395963429348712
0.3838898943900829,0.40458368937736255,0.3842843333663867,0.5430627755691508,0.4644489590573828,0.505607811612405,0.4686695133757821,0.5355741359542645
0.6784864572698831,0.5465310849443304,0.7054677964433881,0.3928572101943619,0.7346014996490831,0.5940200966950224,0.71384288754376,0.3497887904636243
0.3211447900000721,0.26977924817020627,0.22704878990845812,0.6605740613581175,0.6043400745994643,0.7191244634528271,0.7694466066529012,0.30980319552728885
0.574527372713247,0.42910202789581847,0.5346748799333126,0.40821607200298593,0.6441357239819634,0.7160755648217445,0.8105369394480324,0.2938030645539216
0.7788428909700185,0.44738696281207213,0.6789848256714924,0.4053791945265177,0.6903992190780917,0.5973585476651148,0.6621957438724586,0.3617301329385463
0.37355066473397813,0.519370330751468,0.5103734557116842,0.2946257824082201,0.9879139978161786,0.5657833488361526,0.7065915968110543,0.3906837203059086
0.4276031764940016,0.13603583309709055,0.16704166911064666,0.7684061253506693,0.5031742196555493,0.35967454678768485,0.2852697546419229,0.644850626897566
0.5124521780977743,0.4825787832793247,0.5566957814625365,0.5769978355563621,0.6908516514358278,0.46810747697808186,0.5257830666177646,0.4510715869766002
0.4356073774550233,0.324713214407575,0.3598230859675742,0.7286808231621527,0.6353484925633599,0.5107561026129037,0.5607470072931435,0.498100778164001
0.30218451064088303,0.5015585523722171,0.42702930986710175,0.516971905543463,0.633088603606577,0.44099590443409503,0.4370134402515365,0.42916174331986645
0.5084911863374513,0.33831921386538844,0.42273886926890714,0.6250872421977138,0.7390145224300968,0.575345487692374,0.6805186944448398,0.40251122538167006
0.36440673568807713,0.3600152582371618,0.358779683310004,0.6383975294184829,0.4404383780632781,0.778336598535345,0.7636532596388408,0.20251302618204314
0.5600962492787853,0.42982005783211347,0.5318487881392464,0.3270334849145591,0.42963463298935567,0.7302631733279294,0.6887635413482152,0.4114719801188682
0.38261110187949665,0.33639967090426465,0.32552350861846946,0.7176437584508173,0.5410382986027369,0.574787309115387,0.5742736549073563,0.3840850084911358
0.6972336711008431,0.4055974178687349,0.6016957954772137,0.514547045342914,0.4726450700833613,0.6401511114585137,0.6264477389771718,0.344037992479304
0.3999607289899968,0.31947843247920676,0.28611664997842956,0.6799567715325383,0.5408661589226975,0.45609668484317856,0.42459127660686874,0.5192091252065174
0.45872146920954826,0.24272265470900634,0.25449286336813837,0.779527605801771,0.7102273777448243,0.7237125352222884,0.7997246873707009,0.24177295754202777
0.6034062845423739,0.5847706817761571,0.6858954421175821,0.2971018398216023,0.43243021065458964,0.3543857350423224,0.28475157518841776,0.6134660622757979
0.34293032110395627,0.30716082439870157,0.2639356690699789,0.8197341031112233,0.4560418321989288,0.656431713319517,0.57648910284319,0.3932926608582117
0.5287363499756892,0.44121075823333245,0.5027249179775809,0.5942939170997723,0.5212397098692847,0.6055082192742918,0.5879012192373938,0.3281366348082255
0.6662994310412738,0.5529708789718702,0.7154492057441094,0.33910838846616254,0.466435671891156,0.4527702333545747,0.47109103498608984,0.4051708467448545
0.29494506300694245,0.3888725265249233,0.28178950505507827,0.7712390831930553,0.23698777360743706,0.5195398461689413,0.3393787089539642,0.5736857957278747
0.5232798521348281,0.3636523457772197,0.43480950004831187,0.5019391813063601,0.4185490439983304,0.4065877452507193,0.3281224488843163,0.5915973499885399
0.5328673673340603,0.4897886407575335,0.5957313028721609,0.5498821202129227,0.5910753461931406,0.41178857297058047,0.42295185652068884,0.5385091587709805
0.5993680876269674,0.59676483390839,0.7209985376817855,0.3776657087069737,0.6931854614584005,0.3508356492920695,0.4150867928286884,0.6045320058378378
0.3421548496811878,0.32236495639851265,0.32030720874578156,0.643586781413789,0.3403520217438787,0.6386962678414718,0.5780925272640743,0.48430537794937467
0.3315153090815993,0.44463385150320983,0.3731383619784119,0.6150202119619854,0.33971720275034967,0.6921330680628572,0.6151992576634079,0.37486686765571275
0.5662564436004125,0.25480067581413457,0.37237928209251103,0.4975415375412149,0.5016285940258081,0.2811757680139324,0.21539837910409737,0.6841924184339574
0.5375945415498982,0.41547491079642945,0.4903740191042446,0.43196930190691263,0.21499300118399578,0.7693852066505851,0.6636722291034721,0.34849482856298697
0.5316709885543625,0.46675051043248555,0.6009388834191247,0.47985156006707874,0.43694604360970857,0.5435564481271465,0.514244258116329,0.4719790008073066
0.5438967224541692,0.3601181984724605,0.44149114545852597,0.5668554055802122,0.26121137081538515,0.5803983050718953,0.48452198888644005,0.5041393652235617
0.41311314744902483,0.40782196382586744,0.4218759072300877,0.6012961449419578,0.6838635416308456,0.3653156730016287,0.3998135182129191,0.564140726478447
0.5293471263400078,0.2937028891279103,0.36182249180432047,0.6094136272965127,0.39279554542847617,0.7062273703443605,0.6620269460200614,0.3770954519165135
0.5370960856451396,0.47189406927654964,0.5606916650573176,0.5133815534151782,0.7224893819377376,0.5694623438346111,0.6449683954603485,0.37313964472793804
0.40873956102150344,0.5892979902095313,0.5933555491880113,0.4394333415649061,0.6490806373057538,0.6840145302667706,0.7268575336179224,0.3271915797573086
0.7374750617491512,0.3310233146595096,0.5645858579485701,0.43541490826991036,0.4095396172151611,0.6940264555175585,0.6438367014565629,0.37326754611336876
0.5601268902992899,0.38794544338548437,0.4675731483806903,0.5395471791686435,0.351603169435442,0.707941995378917,0.6753248281361907,0.29577781290946414
0.3479707904749134,0.5229371618589856,0.4594574761905672,0.7470022586101737,0.471168766303121,0.46590008449853026,0.3992236698569575,0.6396055697850576
0.5834074504039288,0.6080607793435396,0.7083454651938151,0.3163957777308395,0.4832693000946535,0.5196405058583693,0.47963335679185726,0.5247571753634868
0.37557071649176055,0.28350992459088276,0.231253468459238,0.7229747786071099,0.5446292157372208,0.4703644747407194,0.44605661833074844,0.3822538587739712
0.6000384882739664,0.4423979933337776,0.6002606582986774,0.2707173207454747,0.3918138632629775,0.6542675790381273,0.6419102169074055,0.44742380480879773
0.6473729400922834,0.4966140273009214,0.6221306655977238,0.47878082420310064,0.5991090950575961,0.5856508045288202,0.5860580081267838,0.34587121073859284
0.3951918727609919,0.45040335238381446,0.39342081291342035,0.4837470050773416,0.533628525935598,0.6755099949921802,0.6552807223501271,0.397458047837979
0.6224999046934804,0.165507762238999,0.3615560057818016,0.5643089858691279,0.45118031062241903,0.6808305873071949,0.6503410640138058,0.22528778741028943
0.5523482165597737,0.5227624579771676,0.6204390653402926,0.5786943293438245,0.4005936606402023,0.3342119190000825,0.20252509602006366,0.6125080644055945
0.6044947463456162,0.6449208503221442,0.7805197788338419,0.3369902797385731,0.47234762934124586,0.7098820490375348,0.6612909636657464,0.4341572566672933
0.7414271451138015,0.476642834405436,0.6824843835308724,0.46890057650728,0.3863205258759701,0.6610735743251843,0.6057600223517604,0.49081215150054924
0.4684904763433426,0.3389458312094717,0.39494905352013177,0.6606078080110922,0.5054677122521365,0.49995854928840994,0.48849950986464674,0.5877159170671791
0.40372152521177374,0.4010874326343362,0.3973396650700768,0.5178731778131331,0.5091428248673475,0.5877138626491389,0.5658805094870425,0.37567217140414555
0.3864219292826876,0.674982386120143,0.624006043865709,0.5034170047972324,0.5331356834220533,0.529928305003909,0.530797049661112,0.5105177790428115
0.39581262166192344,0.5718146461156315,0.5765427742067022,0.5010749854420575,0.7379259797678659,0.6202109582309637,0.7476148680532474,0.16887792877409047
0.4899319554239342,0.539430598196392,0.5611556862760602,0.3666117743024653,0.4794855531390856,0.4996935204044171,0.425885282327167,0.5210409450444902
0.5432219257940817,0.5054055954813179,0.5952695246096837,0.5834800374249107,0.6342544809356228,0.6034745832547463,0.6610879362182939,0.33298364038123274
0.5350088860499729,0.38333077933868676,0.4851635713085677,0.3814613236049229,0.528763674446967,0.5532365786120574,0.5424027392913919,0.45543598188864265
0.6051474824087285,0.4385845931326572,0.550535960237399,0.426780727154197,0.46508460801355667,0.49227324961392405,0.4283586277140909,0.4560643955374777
0.5014121130988773,0.4532986522431608,0.5307968479899149,0.5750498729906435,0.4812939065259083,0.5682279597772659,0.5471565830697662,0.41882687000071495
0.6849512434521972,0.5285790906761558,0.6949151090236091,0.2872841281827492,0.4895061338272557,0.8753436750280126,0.8384126180630748,0.1317997439877927
0.46603543671250947,0.6436710743831663,0.691175086510092,0.3323817046619191,0.5355939840428077,0.4613530484956456,0.461007080442047,0.4270210018477243
0.8463340332052163,0.5968133392201946,0.8693866671399774,0.23952150445762554,0.36693504670367405,0.5145166997802708,0.44843999444163474,0.4479886299873892
0.579472212081829,0.2923643201646578,0.42743495762631256,0.6094363029160237,0.2980580189965585,0.46347965662721424,0.3246098104091467,0.629643975752822
0.39054453926701416,0.48951953504779155,0.4317027489877986,0.44798503700712966,0.5865732160984851,0.4762820997824859,0.4951471157599697,0.5015114975564641
0.3633124331631158,0.5510360442851219,0.5104066120991443,0.4727605632166647,0.6197617325061604,0.6445864028309491,0.6904032714895179,0.38048646430889055
0.5612276538174404,0.5368912915107951,0.6523647025984266,0.39514371096602585,0.5990057779790128,0.6323947070615354,0.645551296104507,0.3147811755555481
0.47128399679799915,0.38715820462895895,0.4062553156279409,0.5313555418040468,0.518607377533469,0.544306406070232,0.5099936116638542,0.5770539308214213
0.5907267949532983,0.8122508998829087,0.780513846735292,0.3115448828143734,0.6019443439036261,0.6702804096966755,0.6908447944826817,0.3054422808146209
0.5600510432107346,0.3094359395630419,0.4321013136909704,0.46329338550409394,0.5946219378205806,0.6418609217753979,0.6438355437785732,0.25780294852914243
0.4904763552013308,0.3326975382545052,0.38599016131371455,0.5252654398092467,0.6047217406810943,0.5252093313350341,0.573618903798255,0.40711185139325834
0.3918650025631001,0.4906712546702171,0.41405439532070254,0.4946526134643554,0.3805166267679301,0.35781553543458444,0.2828258802505522,0.7907314716997418
0.3067478764849544,0.7165985662440919,0.6032661355189518,0.3484536875649409,0.3482013532685755,0.6462961437135017,0.5614386153915802,0.4538659531521321
0.4428647770641774,0.3623292092599792,0.3618266021029879,0.5818354393300498,0.4446230784229339,0.5657294205952769,0.5148985511698736,0.46815502533275377
0.6088698537862317,0.43075572846564886,0.5645327950812736,0.3712740356194193,0.4951470661483226,0.5477343895047637,0.5267305060636436,0.46144976431840656
0.5270333550681195,0.5918892599439175,0.6587174209886196,0.26933382561099317,0.46458413573069746,0.48814139192663397,0.4563151638591747,0.45880683437976466
0.34103515631771864,0.4605040834749277,0.44915695104354325,0.48064333279595695,0.24206698478000255,0.6359056254647589,0.5233553039737707,0.3278436426919489
